Image,Title,Price,Link,Frete,Reviews
"https://http2.mlstatic.com/D_NQ_NP_862813-MLU72536687080_102023-W.webp","Mesa Para Escritório Diretor 1,80m Dynamica Cor Branco Chess / Est.Preta",R$363.90,"https://www.mercadolivre.com.br/mesa-para-escritorio-diretor-180m-dynamica-cor-branco-chess-estpreta/p/MLB25602837?pdp_filters=category:MLB436380#searchVariation=MLB25602837&position=21&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.8 de 5. 44 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_840550-MLU72628502804_112023-W.webp","Sala Jantar Mesa Tampo Vidro 6 Cadeiras Madesa Stéfani Rci Cor Rustic/Crema/Imperial",R$1.657,"https://www.mercadolivre.com.br/sala-jantar-mesa-tampo-vidro-6-cadeiras-madesa-stefani-rci-cor-rusticcremaimperial/p/MLB23205258?pdp_filters=category:MLB436380#searchVariation=MLB23205258&position=22&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","",""
"https://http2.mlstatic.com/D_NQ_NP_907500-MLB49333039387_032022-W.webp","Mesa De Jantar Industrial 1,20 X 0,45",R$229.46,"https://produto.mercadolivre.com.br/MLB-2201855381-mesa-de-jantar-industrial-120-x-045-_JM#position=48&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.6 de 5. 65 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_644635-MLU73348599420_122023-W.webp","Conjunto Sala De Jantar Mesa Inovare 120x80cm Tampo",R$1.052,"https://www.mercadolivre.com.br/conjunto-sala-de-jantar-mesa-inovare-120x80cm-tampo/p/MLB29003225?pdp_filters=category:MLB436380#searchVariation=MLB29003225&position=23&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.9 de 5. 8 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_794561-MLU72490070270_102023-W.webp","Mesa Para Escritório Escrivaninha Kali Cor Marrom-claro",R$194.99,"https://www.mercadolivre.com.br/mesa-para-escritorio-escrivaninha-kali-cor-marrom-claro/p/MLB27948929?pdp_filters=category:MLB436380#searchVariation=MLB27948929&position=24&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.8 de 5. 18 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_871120-MLB70510938938_072023-W.webp","Mesa De Jantar 4 Lugares Tampo Mdf 120x80 Pes Madeira",R$545.22,"https://produto.mercadolivre.com.br/MLB-4051874214-mesa-de-jantar-4-lugares-tampo-mdf-120x80-pes-madeira-_JM#position=49&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.3 de 5. 32 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_949472-MLB74627923707_022024-W.webp","Mesa Pista Quente + Condimentadora Hambúrguer Hamburgueria",R$997,"https://produto.mercadolivre.com.br/MLB-4239603768-mesa-pista-quente-condimentadora-hamburguer-hamburgueria-_JM#position=50&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_950436-MLA42433682142_072020-W.webp","Escrivaninha Notável Móveis Mesa office NT 2010 mdp de 1320mm x 1370mm x 380mm branco/rosa",R$389.90,"https://www.mercadolivre.com.br/escrivaninha-notavel-moveis-mesa-office-nt-2010-mdp-de-1320mm-x-1370mm-x-380mm-brancorosa/p/MLB15742226?pdp_filters=category:MLB436380#searchVariation=MLB15742226&position=25&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.3 de 5. 664 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_865349-MLB73984613521_012024-W.webp","Mesa Escrivaninha Office Durango Com 2 Gavetas Em L De Canto",R$340,"https://produto.mercadolivre.com.br/MLB-3482100427-mesa-escrivaninha-office-durango-com-2-gavetas-em-l-de-canto-_JM#position=51&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 3.5 de 5. 62 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_697589-MLU72566181988_112023-W.webp","Mesa De Jantar 110cm Tampo Mdf Laqueado/vidro Dubai Mais",R$947.26,"https://www.mercadolivre.com.br/mesa-de-jantar-110cm-tampo-mdf-laqueadovidro-dubai-mais/p/MLB25361492?pdp_filters=category:MLB436380#searchVariation=MLB25361492&position=26&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.1 de 5. 7 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_861049-MLU73785548072_012024-W.webp","Mesa De Jantar Tampo De Vidro 6 Cadeiras Espanha Dj",R$1.366,"https://www.mercadolivre.com.br/mesa-de-jantar-tampo-de-vidro-6-cadeiras-espanha-dj/p/MLB29561423?pdp_filters=category:MLB436380#searchVariation=MLB29561423&position=27&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.1 de 5. 10 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_647520-MLU72627483186_112023-W.webp","Torneira De Cozinha Monocomando Gourmet Extensível Cromo Acabamento Brilhante Cor Brilhante",R$257.21,"https://www.mercadolivre.com.br/torneira-de-cozinha-monocomando-gourmet-extensivel-cromo-acabamento-brilhante-cor-brilhante/p/MLB23956131?pdp_filters=category:MLB436380#searchVariation=MLB23956131&position=28&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátisEnviado pelo","Avaliação 4.5 de 5. 88 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_873092-MLB74546819926_022024-W.webp","Mesa Saarinen Tulipa Jantar Redonda 80cm 4 Lugares",R$479,"https://produto.mercadolivre.com.br/MLB-3604027537-mesa-saarinen-tulipa-jantar-redonda-80cm-4-lugares-_JM#position=52&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_962655-MLB74879813751_032024-W.webp","Jogo De Mesa De Bar 70x70 C/4 Cadeiras Dobráveis Em Madeira ",R$360.80,"https://produto.mercadolivre.com.br/MLB-1232507302-jogo-de-mesa-de-bar-70x70-c4-cadeiras-dobraveis-em-madeira-_JM#position=53&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.6 de 5. 282 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_851338-MLB71946241148_092023-W.webp","Mesa Escrivaninha Denver Em L Escritório Diretor Office",R$449,"https://produto.mercadolivre.com.br/MLB-3399056423-mesa-escrivaninha-denver-em-l-escritorio-diretor-office-_JM#position=54&search_layout=grid&type=item&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.2 de 5. 320 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_959832-MLU70345705852_072023-W.webp","Mesa Saarinen Tulipa Redonda 120cm Tampo Madeira Preto",R$640.63,"https://www.mercadolivre.com.br/mesa-saarinen-tulipa-redonda-120cm-tampo-madeira-preto/p/MLB24340096?pdp_filters=category:MLB436380#searchVariation=MLB24340096&position=29&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_769734-MLU73212569283_122023-W.webp","Torneira Gourmet Cozinha Monocomando 50cm Luxo Inox Escovado Cor Cinza",R$208,"https://www.mercadolivre.com.br/torneira-gourmet-cozinha-monocomando-50cm-luxo-inox-escovado-cor-cinza/p/MLB22711596?pdp_filters=category:MLB436380#searchVariation=MLB22711596&position=30&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.4 de 5. 28 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_688964-MLU73096717392_112023-W.webp","Mesa De Madeira Viena 120cm Com Vidro Cinamomo/off White",R$571.31,"https://www.mercadolivre.com.br/mesa-de-madeira-viena-120cm-com-vidro-cinamomooff-white/p/MLB28591649?pdp_filters=category:MLB436380#searchVariation=MLB28591649&position=31&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","",""
"https://http2.mlstatic.com/D_NQ_NP_932396-MLB53099607468_122022-W.webp","Mesa De Jantar Classic Tampo De Vidro 6 Cadeiras Eh",R$1.294,"https://www.mercadolivre.com.br/mesa-de-jantar-classic-tampo-de-vidro-6-cadeiras-eh/p/MLB22603327?pdp_filters=category:MLB436380#searchVariation=MLB22603327&position=32&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","","Avaliação 4.3 de 5. 47 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_962741-MLU72636681797_112023-W.webp","Torneira de cozinha monocomando Dekor Gourmet 1060002 extensível cromo acabamento cromado",R$299.40,"https://www.mercadolivre.com.br/torneira-de-cozinha-monocomando-dekor-gourmet-1060002-extensivel-cromo-acabamento-cromado/p/MLB15716743?pdp_filters=category:MLB436380#searchVariation=MLB15716743&position=33&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.7 de 5. 208 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_689933-MLU72999385550_112023-W.webp","Mesa De Jantar Retangular 1,6m Átria Carraro Nogal/preto Tampa Nogal Pés Nogal",R$427.54,"https://www.mercadolivre.com.br/mesa-de-jantar-retangular-16m-atria-carraro-nogalpreto-tampa-nogal-pes-nogal/p/MLB28445976?pdp_filters=category:MLB436380#searchVariation=MLB28445976&position=34&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","",""
"https://http2.mlstatic.com/D_NQ_NP_867624-MLU72339935707_102023-W.webp","Mesa Diretor Frame Munique 1,50m Cor Carvalho munique",R$718.80,"https://www.mercadolivre.com.br/mesa-diretor-frame-munique-150m-cor-carvalho-munique/p/MLB15562911?pdp_filters=category:MLB436380#searchVariation=MLB15562911&position=4&search_layout=grid&type=product&tracking_id=5a633cba-74a3-4954-af6d-39b908432b64","Frete grátis","Avaliação 4.9 de 5. 117 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_979726-MLB74106386446_012024-W.webp","Mesa Jantar Estilo Industrial 120x0,80 Pés Ferro Envio Já",R$313.62,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=LUNyMcuybHcRkNwZnGDW73Vfo%2FpxRjKPyqLQVoGcDasFiQKYDQvLC3ms7OIfc4ekrw6OtOn0wo1q3Ewj33CdZ%2B9TZwatOcGMANcJg7EWFE5l1pTgb0%2Fyj%2FlVfBwgrfvsXR72WpIJQlXZxFEfVcDyUOTO7a%2BlWiyLGu3lqlR6mN%2B55QHWH8%2FIl9vtcNVV25bLgdol97yNJ9SLPXu1Qm7kb3E1mnywtaWzFOwcuC949alKTQ9w8hm6VffG%2FtNWcCdfCGvuj%2FNZyyICJHpbBcueUPVhr8DdXSin%2Fc3IfAmzvq5morsrWpYlFZUOfhRZ4%2BEYzVYOY2ZcHnKOmowdiWogkQ6Sf4q5SymHU1FkzOBHko0LJQApkyp21g2XEzgEn02oWvG38CtWdiU2C1SXjum5Syluxpvk4DQ%2B9n4Eh295T9yzOBAt5MYwIQzW64%2Bmk38ArYTiNcV17lvcwO2vBTjCi5mw0Ei1yBCTOhxAAClVIo%2BJtN3Dmd%2B8ZAnWR%2FfOf88jbNhzPIOyDQTdkKKbUtF3ET2iDlhR%2FBDU0pa%2F4dbcrr05c6aUigzOGMkOEOZvP9kxpVP2SkzjzfXWL5C1No1ZERXiNQZHkg0bwxiijoUXhCVf2%2F7U10xzpNuGRQSd7KF0H0EBe3qq4HvBPfRUKl6IUnxiTAtHhye77C2n2j5TrQ0AVTsId0ReURcKjhoiU0qGrSwlY4DtWPLwgB0ntYjEpA%3D%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x","Frete grátis",""
"https://http2.mlstatic.com/D_NQ_NP_979092-MLB47756594869_102021-W.webp","Torneira De Pia Cozinha Bancada Bica Móvel Alta Metal 1/4v",R$44.90,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=G1dSkHyI5sfwaI0uy%2BuQpA8J2QoxRq0oEgW%2FAso9yfKLa4Bak06ueDM4y%2F3eOuhY9RPZq7tSIBtMxsnBOIqko3d4%2BPvINzOb1wFwdgdeDGWcQ9M3SoCptADP%2BNvohVrHgspn6KfUIRkVszwD9uob9f5uhxNaNZKEU7EYhCZtP5lZgVVzXJxdunh0yuyx9vYavO5ZtC6HtTAQyMj%2BDsu9p5hBqY7o2Vp088LzDypNxGeOflpgAQp5b3l7Bkq6RvToVw6BUc9pK2pZYdQdTbV9zHbsm6DLKbRcvtBh%2FcXp%2BeLrf1HqRf1tUUM3z8VTiBomcIEe%2FICa7oKQdBjNZRO4QkRg%2BJYnZ25ToDwMPKTKZsY8%2BxKQFYUcH1X0IwvyBmVhiULoTqa7ZNi%2B3WKNiOpKCai3aCJlHRvp%2BV2E2Wui2R47N%2FqBqRrNl6X4NYKaEBlLe4wzmXbSYabs7IjqTr3Zabzj%2B9ZmLLBKpjvjzeVSs8R%2F7oQZ2Wvc6ENSiNAJGOhaWcZCHqlfd1hXzeXS4VRatwg4R93tBFFllpcb5%2BoaSfSVBJNWWu%2BjK7aV90RZjpdsxYjQIXKxxHBZPZDiPMm%2FD21Qa92HnjokjGTY3OifHP%2BOKZJmlK3YmjJIwwFvOBlm1FmTvACciRe836%2BxKROkQlbZhFzZ1xd8Rx%2F%2FLAAU%2F9ft9FOwUohMM0ccOMpGcFjxyVL4ty7rWT5WCFlBySoFfwk%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x","Enviado pelo","Avaliação 4.4 de 5. 467 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_848367-MLU74393099165_022024-W.webp","Mesa Jantar Estilo Industrial 120x0,80 Pés Ferro Já Cor Da Tampa Nature Cor Dos Pés Preto",R$333.10,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=uXRq2cxR978NHVe5K6fG3SPq48ZEsrYLdBXTelefMpHM5MTM4ktk%2BIhRePt7X2indgp30mlnt8ibXrmP%2FUZOSICFm0Td3GTyphDIka0XOFlI3c3hstA7RId6urGH3nOxHuUmrD%2Fhd16mkJwKOmIghWj%2BrgYHWRiD5pVIBHwQNU6yvFRSjgxCmkFnefGm8vK3S0ClJz%2Bp8NpfrRrE4XAKA9jcp2bA3nnVUgqeq6j7GRGSR%2BLGmu5t%2Bop%2B9hhLP%2F%2Bt35VSMJhfZ4vXEtkZ40VezzyHtEFQnFMgfIF%2BjDj%2BNXK5IAkLooWpbmZnrhf%2BWnM4AY9siDEQe1sYJl8rw1S2qd58IH5hRD6HcGxItnQH3bEToHJ79h9%2F2crjBuV3PZ5odPBfJRXBlSu6c52366gYl0hnGAFytWmTxQvrM87%2F36Vxd6h4TNhw5%2BEUzLDSidYRI72set4tQ9uT171Z1tHFEw%2FfaXGRwBsmYe0GGyc9vBVNTR3ti5RIIiAEI9621mx%2FCa64kDCoKMvjX3s%2BMz%2BwxSoJ%2FtEWynKzZgeIauiXJrr3oMyoCsORU7bsH%2BZK13dSxMJrwZmjCei%2FcObcaizJT23Hs7pgaBYxMT2pebFMZU89MSZEPwZG04NEe%2BJH7QcKVdVUvfJym3loKFirOMPsglj9KiJHioTmBf%2Bw46%2B6eBltmqjSpN8X8s9LTWXcgYwkluUH7gFG1NM9arfnCF1AywET5wzs607yfe3rRQnUqOcpztaNsx4Kr56iq6k8xKUwQtAbd2pBV3E5pUhN2OdW378EMPNBiBBE9WlQx7fGkTCe6B%2Ff3Dqsp3Yh6ldHpmKms%2FNNfYFUcDqkGgYTV6DvyFCXnkG9RveY&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x","Frete grátis","Avaliação 4.9 de 5. 7 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_867624-MLU72339935707_102023-W.webp","Mesa Diretor Frame Munique 1,50m Cor Carvalho munique",R$718.80,"https://www.mercadolivre.com.br/mesa-diretor-frame-munique-150m-cor-carvalho-munique/p/MLB15562911?pdp_filters=category:MLB436380#searchVariation=MLB15562911&position=5&search_layout=grid&type=product&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","Frete grátis","Avaliação 4.9 de 5. 117 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_748429-MLU72700171419_112023-W.webp","Sala Jantar Anita Madesa Mesa Tampo De Vidro 4 Cadeiras Rp Cor Rustic/Preto/Sintético Preto",R$589.99,"https://www.mercadolivre.com.br/sala-jantar-anita-madesa-mesa-tampo-de-vidro-4-cadeiras-rp-cor-rusticpretosintetico-preto/p/MLB23548812?pdp_filters=category:MLB436380#searchVariation=MLB23548812&position=6&search_layout=grid&type=product&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","","Avaliação 4.5 de 5. 51 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_777943-MLB70172377675_062023-W.webp","Mesa De Jantar Industrial Tampo Madeira Maciça 180x100x78cm",R$1.851,"https://produto.mercadolivre.com.br/MLB-3408639729-mesa-de-jantar-industrial-tampo-madeira-macica-180x100x78cm-_JM#position=41&search_layout=grid&type=item&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","Frete grátis","Avaliação 5 de 5. 10 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_757042-MLU72639573263_112023-W.webp","Escrivaninha 1 Porta 1 Gaveta Demóbile Office Morada",R$220.78,"https://www.mercadolivre.com.br/escrivaninha-1-porta-1-gaveta-demobile-office-morada/p/MLB20192177?pdp_filters=category:MLB436380#searchVariation=MLB20192177&position=7&search_layout=grid&type=product&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","Frete grátis","Avaliação 4.3 de 5. 298 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_778918-MLB42959719823_072020-W.webp","Mesa De Jantar 6 Cadeiras Nicoli Sonetto Móveis Ic Cor Marrom Desenho do tecido das cadeiras Liso",R$578.84,"https://www.mercadolivre.com.br/mesa-de-jantar-6-cadeiras-nicoli-sonetto-moveis-ic-cor-marrom-desenho-do-tecido-das-cadeiras-liso/p/MLB22276765?pdp_filters=category:MLB436380#searchVariation=MLB22276765&position=8&search_layout=grid&type=product&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","","Avaliação 4.2 de 5. 38 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_914014-MLU72636676351_112023-W.webp","Mesa Industrial 1,20 Home Office Estudo Grande Durabilidade Cor Castanho",R$225.99,"https://www.mercadolivre.com.br/mesa-industrial-120-home-office-estudo-grande-durabilidade-cor-castanho/p/MLB23072105?pdp_filters=category:MLB436380#searchVariation=MLB23072105&position=9&search_layout=grid&type=product&tracking_id=52b6ae57-8c95-40b6-a1ca-95925659fe9c","Frete grátis","Avaliação 4.2 de 5. 20 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_859732-MLU73705166352_012024-W.webp","Escrivaninha Mesa Office Estudo Estilo Industrial Cor Preto/Imbuia",R$217.01,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=xkyrFn7fbWyz4%2FM8ldzVR44IHMSYNbPDtWeCDwJmt8T3jDqQHcRuKsVmzKZsg6zDR1ogLmtID1qAGm1dw%2BN9JpZIkPptTrY4mKa%2BP9JlwxPKzBNf%2FThPR0nZ5s6udSLis8ZE3NWwlT459DY16tMqlx8zy54s6nm07PWzZULeefZAm3hXtHFFDYPT9yoSSUiSjeNS9YvL4sESnuhfy%2FXZ6VpPQpOoVU9kddHuQNCryPrUI2br58nFUu7T5yqyuGccEpsjLByOUMx4nqBuldUbipjyihT2RZP6a1HPK%2BCaBByrdAewqJFfe1c4FMSWOE8U%2F9BOuJdubXcqwBYGdncBDbSGzf1yiWi5UVsz4f%2BS4NyJS4Y5hKN1LqDHAqe51ecz0PHjHHvxDjqJJkp1PcUJzM5%2FhpK%2BlSA4vWH%2Bye9odR%2BFpble2FcQNHxuSfazlCawBsMACl2Hi1PHgjZaQHrxRRoTEukZdkU53EZxlbkxZOS3PqDnIy6ptCBnil2inRYugopUzfY1D3nC2p3WuWEoWC2Kl8vZVb48yOuTuWSpw2jrLhmLmcskrkMBlS%2B3%2FUQLY%2FdSjredcQi58%2FL2exLvO%2BjnvmttantlpfvqaGI1MZcpKxt88RfK9qQBFdyMn%2FTPDwqTxz15%2Fyqd9hn2W2pD6ibLS7zRDowGLAD8LwkVagBAhjwBJCj3XlAIIeu3dkchTQLZ8O0GKjn0XXK%2F%2B1MuvMF%2FlDos%2FJLLlqrj6r5mRTciSE5tuuJGnlVqBBC0PLBp88qoY0AW%2B17bBiUg5XV0cRvA4Hkeh%2FFM5oEaMPGWhPljhS9X8JY0rlOirDBJNV1CRA%3D%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x","Frete grátis","Avaliação 4.5 de 5. 25 opiniões."
"https://http2.mlstatic.com/D_NQ_NP_887845-MLU72700361681_112023-W.webp","Torneira Quadrada De Metal Gourmet Cozinha Bancada C/ Ducha Cor Cromada",R$78.90,"https://click1.mercadolivre.com.br/mclics/clicks/external/MLB/count?a=CvbSODk%2B30I%2FwXv2NBRn955Cyq1brrSt%2BniqgXB6KOwvlht%2Fqz4sA4%2F8aQ4stdv7VFMWVvToMhEYmpHKsRHIJcTZiy4yjImiPrRw1dUI02t1fLwwIdTevieQj9CQtwUjci3UFdKrMfspk%2Bv3X0aqiTTjXNDnzsmOaBGwiloRMmHbspPdVfghxQklPZ27SeqTOuMfoJpwMlWlBmwrtTkl9Ct8olxYfU23ynCmV9KPgIcyZJ7xTgmOci4Tu5ZqbkhQivMoliGHLDPBPoBEXgAX0yr8TGuYB7kpdrFgfwUX2XRrdMZvD4l9zoDMmL0zCpkZRnuDjDyCn%2Fa0TnXUA5jKk8kZClPWlMFlafXTuLA9KzaoA6JaLrFK5yRAcVxYyXgNX3cocIkKPNbBxrOjx1AaGImbDCzKzLEtZpj30ZERwcn3q5%2FA8ng6BYkIbncoR0fjDOd1Jkz5wumz9Rv1Kl55AeZJc4S8zt96kqFchVNecjuc3DdUKCMLX33QWpAqDijpnBDQArFrQuKwJ6l5i1fApyj9C0SzdCjrGW3VjTXoe9R952PuOIlKCZrpUnOVM0WS266DN66w9vj57ejq3wQPZVIFwBuxzg0rPWfp0TxOFFP0g6hFyEOPyS73qRbww%2BR6NVAtdUp2SC%2Bq3hfo7NNbl1c1bDMnCHCBlhw6xjP1DG47MwsT%2BAbF5KsGMYXNhLl8VE1pI0%2B9t1Q2z8Px08lfSNYug%2FtNpSo6mwy%2BzOBjacVlMWBIZMyxtjAglyv3B82doVY7PWOWwx2IQ7vjLi3BB3X2b57a9ukYK0Gr4S54kloEnbuCS26T4mmWmh9ZByiuG%2BTJ3cfiEb0%3D&e=mclics%2Fadvertising-results-augmenter-on%2B15098%2Cmclics%2Fgtins%2B17001%2Cmclics%2Fvariant-candidates%2B31710%2Cmclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fmax-bid-item-factor%2B23928%2Cmclics%2Fsearch-list-ad-algorithm%2BDEFAULT%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fmax-bid-capped%2B36383%2Cmclics%2Fmore-ads%2B28402%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x","Enviado pelo","Avaliação 4.6 de 5. 665 opiniões."
